,nazwa,okres,mln_EUR
2952,MAGELLAN,2014-08,104.56
2953,SNIEZKA,2014-08,103.48
2954,COLIAN,2014-08,100.72
2955,ATM,2014-08,99.72
2956,BIOTON,2014-08,98.44
2957,SELENAFM,2014-08,98.1
2958,AGORA,2014-08,97.93
2959,TRAKCJA,2014-08,97.6
2960,QUERCUS,2014-08,96.97
2961,MABION,2014-08,95.23
2962,ULMA,2014-08,94.81
2963,CPGROUP,2014-08,94.48
2964,ASSECOSEE,2014-08,92.39
2965,ZAMET,2014-08,91.89
2966,IMPEL,2014-08,91.61
2967,LIVECHAT,2014-08,90.46
2968,ASSECOBS,2014-08,89.08
2969,ELEMENTAL,2014-08,88.94
2970,TOYA,2014-08,88.57
2971,ELBUDOWA,2014-08,85.65
2972,OPENFIN,2014-08,82.57
2973,COMP,2014-08,82.54
2974,KREZUS,2014-08,76.61
2975,EKOEXPORT,2014-08,76.06
2976,ATMGRUPA,2014-08,75.84
2977,WIELTON,2014-08,75.81
2978,KANIA,2014-08,73.39
2979,ZETKAMA,2014-08,72.31
2980,ACAUTOGAZ,2014-08,71.86
2981,HAWE,2014-08,71.53
2982,VISTULA,2014-08,70.98
2983,ERBUD,2014-08,70.08
2984,PEKAES,2014-08,68.82
2985,MARVIPOL,2014-08,67.56
2986,MOSTALZAB,2014-08,67.26
2987,RAFAKO,2014-08,66.08
2988,MONNARI,2014-08,64.06
2989,STALPROFI,2014-08,62.64
2990,OTLOG,2014-08,62.35
2991,RAWLPLUG,2014-08,61.83
2992,ELZAB,2014-08,61.67
2993,UNIBEP,2014-08,61.52
2994,SECOGROUP,2014-08,61.17
2995,POLNORD,2014-08,58.1
2996,BSCDRUK,2014-08,57.94
2997,KREDYTIN,2014-08,55.55
2998,AMBRA,2014-08,55.1
2999,KINOPOL,2014-08,55.1
3000,ENERGOINS,2014-08,52.81
3001,PTI,2014-08,52.32
3002,RADPOL,2014-08,51.1
3003,CELTIC,2014-08,51.0
3004,ENELMED,2014-08,50.63
3005,VISTAL,2014-08,50.59
3006,DTP,2014-08,50.02
3007,FERRO,2014-08,48.88
3008,RAINBOW,2014-08,48.63
3009,INTROL,2014-08,48.05
3010,DUDA,2014-08,47.77
3011,SYGNITY,2014-08,47.17
3012,INPRO,2014-08,46.28
3013,WINVEST,2014-08,46.24
3014,ARCTIC,2014-08,46.05
3015,IZOSTAL,2014-08,45.47
3016,GROCLIN,2014-08,44.71
3017,HARPER,2014-08,43.83
3018,VANTAGE,2014-08,43.57
3019,ERGIS,2014-08,43.53
3020,SMT,2014-08,42.95
3021,RANKPROGR,2014-08,42.81
3022,EMCINSMED,2014-08,42.51
3023,WASKO,2014-08,41.99
3024,OPONEO.PL,2014-08,41.52
3025,APLISENS,2014-08,40.92
3026,CORMAY,2014-08,40.31
3027,BLACKLION,2014-08,39.99
3028,JWCONSTR,2014-08,39.02
3029,DUON,2014-08,38.67
3030,IMMOBILE,2014-08,36.84
3031,BEST,2014-08,36.82
3032,MIESZKO,2014-08,35.79
3033,ZUE,2014-08,35.53
3034,PANOVA,2014-08,35.51
3035,QUMAK,2014-08,34.4
3036,GINOROSSI,2014-08,34.4
3037,MNI,2014-08,34.29
3038,BBIDEV,2014-08,34.02
3039,LIBET,2014-08,33.82
3040,FEERUM,2014-08,33.73
3041,EUCO,2014-08,33.03
3042,IPOPEMA,2014-08,32.69
3043,KONSSTALI,2014-08,32.2
3044,MWTRADE,2014-08,31.64
3045,GRAAL,2014-08,31.27
3046,POZBUD,2014-08,30.06
3047,INSTALKRK,2014-08,30.06
3048,ATENDE,2014-08,29.33
3049,KREC,2014-08,29.05
3050,TIM,2014-08,28.56
3051,COGNOR,2014-08,28.45
3052,HUTMEN,2014-08,28.07
3053,POLIMEXMS,2014-08,27.86
3054,LUBAWA,2014-08,27.75
3055,ALMA,2014-08,27.46
3056,MIRBUD,2014-08,27.02
3057,INDYKPOL,2014-08,26.85
3058,VOXEL,2014-08,26.75
3059,OTMUCHOW,2014-08,26.72
3060,ORZBIALY,2014-08,26.72
3061,SONEL,2014-08,26.59
3062,CIGAMES,2014-08,26.29
3063,WOJAS,2014-08,25.73
3064,FERRUM,2014-08,25.63
3065,TARCZYNSKI,2014-08,25.43
3066,BERLING,2014-08,25.2
3067,GLCOSMED,2014-08,24.88
3068,PCCINTER,2014-08,24.85
3069,PLASTBOX,2014-08,24.79
3070,MOSTALWAR,2014-08,24.31
3071,LENA,2014-08,24.21
3072,MERCOR,2014-08,24.2
3073,ESSYSTEM,2014-08,24.01
3074,HYGIENIKA,2014-08,22.64
3075,HERKULES,2014-08,22.36
3076,ROPCZYCE,2014-08,22.3
3077,NOVITA,2014-08,21.07
3078,MERCATOR,2014-08,20.72
3079,PROCHEM,2014-08,20.33
3080,HYDROTOR,2014-08,20.15
3081,URSUS,2014-08,19.82
3082,PRESCO,2014-08,19.69
3083,VOTUM,2014-08,18.94
3084,REDAN,2014-08,18.93
3085,BYTOM,2014-08,18.77
3086,ELEKTROTI,2014-08,18.77
3087,SKOTAN,2014-08,18.59
3088,MCLOGIC,2014-08,18.34
3089,BRIJU,2014-08,17.6
3090,RAFAMET,2014-08,17.33
3091,VINDEXUS,2014-08,17.06
3092,DECORA,2014-08,16.9
3093,KOMPUTRON,2014-08,16.63
3094,INTERFERI,2014-08,16.59
3095,SOLAR,2014-08,16.59
3096,NOWAGALA,2014-08,16.38
3097,MFO,2014-08,16.29
3098,STAPORKOW,2014-08,16.14
3099,CCENERGY,2014-08,15.85
3100,ARTERIA,2014-08,15.71
3101,IFSA,2014-08,15.62
3102,WIKANA,2014-08,15.12
3103,PRAGMAINK,2014-08,14.41
3104,TELEPOLSKA,2014-08,14.26
3105,JHMDEV,2014-08,14.24
3106,POLMED,2014-08,14.2
3107,RELPOL,2014-08,14.03
3108,FON,2014-08,13.76
3109,SUWARY,2014-08,13.64
3110,PROTEKTOR,2014-08,13.5
3111,TELL,2014-08,13.34
3112,FASING,2014-08,13.19
3113,BALTONA,2014-08,13.04
3114,CNT,2014-08,12.95
3115,BAKALLAND,2014-08,12.91
3116,INDYGO,2014-08,12.2
3117,PROCHNIK,2014-08,12.13
3118,SEKO,2014-08,12.07
3119,KPPD,2014-08,11.89
3120,MIT,2014-08,11.75
3121,TESGAS,2014-08,11.69
3122,ATLANTAPL,2014-08,11.42
3123,ATREM,2014-08,11.37
3124,TALEX,2014-08,11.04
3125,ODLEWNIE,2014-08,10.99
3126,PETROLINV,2014-08,10.91
3127,EUROTEL,2014-08,10.85
3128,TFONE,2014-08,10.8
3129,NETMEDIA,2014-08,10.67
3130,PEPEES,2014-08,10.6
3131,CAPITAL,2014-08,10.38
3132,EDINVEST,2014-08,10.38
3133,MEGARON,2014-08,10.25
3134,WISTIL,2014-08,10.21
3135,PBSFINANSE,2014-08,10.17
3136,KRAKCHEM,2014-08,10.04
3137,CUBEITG,2014-08,10.03
3138,BOWIM,2014-08,9.96
3139,TRANSPOL,2014-08,9.84
3140,ATLANTIS,2014-08,9.78
3141,MAKARONPL,2014-08,9.73
3142,COMPERIA,2014-08,9.63
3143,ZASTAL,2014-08,9.63
3144,PROJPRZEM,2014-08,9.54
3145,OPTEAM,2014-08,9.53
3146,PATENTUS,2014-08,9.45
3147,PAMAPOL,2014-08,9.35
3148,BEDZIN,2014-08,9.35
3149,DELKO,2014-08,9.17
3150,POLNA,2014-08,9.16
3151,4FUNMEDIA,2014-08,9.15
3152,FASTFIN,2014-08,9.02
3153,MOBRUK,2014-08,8.83
3154,SIMPLE,2014-08,8.77
3155,HYPERION,2014-08,8.65
3156,SFINKS,2014-08,8.64
3157,IVMX,2014-08,8.47
3158,TERESA,2014-08,8.46
3159,ALTA,2014-08,8.41
3160,PRAGMAFA,2014-08,8.41
3161,PPG,2014-08,8.29
3162,JUPITER,2014-08,8.0
3163,INVISTA,2014-08,7.79
3164,08OCTAVA,2014-08,7.72
3165,YAWAL,2014-08,7.56
3166,REMAK,2014-08,7.55
3167,NTTSYSTEM,2014-08,7.5
3168,06MAGNA,2014-08,7.37
3169,K2INTERNT,2014-08,7.31
3170,KOMPAP,2014-08,6.94
3171,MSXRESOUR,2014-08,6.92
3172,BETACOM,2014-08,6.9
3173,HELIO,2014-08,6.71
3174,KBDOM,2014-08,6.41
3175,POINTGROUP,2014-08,6.41
3176,SCOPAK,2014-08,6.41
3177,INTAKUS,2014-08,6.38
3178,CHEMOS,2014-08,6.23
3179,MOSTALPLC,2014-08,6.17
3180,ELKOP,2014-08,6.11
3181,WANDALEX,2014-08,6.08
3182,DROZAPOL,2014-08,5.81
3183,LSISOFT,2014-08,5.68
3184,IQP,2014-08,5.62
3185,BIPROMET,2014-08,5.62
3186,RESBUD,2014-08,5.43
3187,PBG,2014-08,5.16
3188,WADEX,2014-08,5.03
3189,EFEKT,2014-08,4.88
3190,DMWDM,2014-08,4.7
3191,AWBUD,2014-08,4.7
3192,INC,2014-08,4.6
3193,INTERSPPL,2014-08,4.56
3194,FAM,2014-08,4.54
3195,PEMUG,2014-08,4.47
3196,PCGUARD,2014-08,4.37
3197,MIRACULUM,2014-08,4.37
3198,ENAP,2014-08,4.36
3199,REDWOOD,2014-08,4.3
3200,IMPERA,2014-08,4.24
3201,MOJ,2014-08,4.2
3202,TRITON,2014-08,4.17
3203,ECARD,2014-08,4.0
3204,CAMMEDIA,2014-08,3.94
3205,SWISSMED,2014-08,3.92
3206,ARCUS,2014-08,3.91
3207,BUMECH,2014-08,3.85
3208,TRAVELPL,2014-08,3.72
3209,POLCOLORIT,2014-08,3.66
3210,ZREMB,2014-08,3.25
3211,DROP,2014-08,3.24
3212,EKANCELAR,2014-08,3.23
3213,ERG,2014-08,3.21
3214,NORTCOAST,2014-08,3.04
3215,FOTA,2014-08,2.68
3216,WILBO,2014-08,2.62
3217,KCI,2014-08,2.59
3218,MEXPOLSKA,2014-08,2.56
3219,STARHEDGE,2014-08,2.55
3220,VARIANT,2014-08,2.51
3221,SKYLINE,2014-08,2.37
3222,SANWIL,2014-08,2.26
3223,PROCAD,2014-08,2.23
3224,PWRMEDIA,2014-08,2.13
3225,IFCAPITAL,2014-08,2.07
3226,MUZA,2014-08,2.03
3227,INTERBUD,2014-08,1.93
3228,RUBICON,2014-08,1.9
3229,CALATRAVA,2014-08,1.9
3230,NOKAUT,2014-08,1.85
3231,GREMMEDIA,2014-08,1.81
3232,IZOLACJA,2014-08,1.76
3233,DGA,2014-08,1.72
3234,GANT,2014-08,1.65
3235,IDEON,2014-08,1.63
3236,UNIMA,2014-08,1.6
3237,DRAGOWSKI,2014-08,1.49
3238,EUIMPLANT,2014-08,1.45
3239,MEWA,2014-08,1.44
3240,QUANTUM,2014-08,1.44
3241,SKYSTONE,2014-08,1.39
3242,DREWEX,2014-08,1.36
3243,B3SYSTEM,2014-08,1.35
3244,PRIMAMODA,2014-08,1.22
3245,CASHFLOW,2014-08,1.08
3246,ALTERCO,2014-08,1.04
3247,PBOANIOLA,2014-08,0.99
3248,IDEATFI,2014-08,0.94
3249,DSS,2014-08,0.89
3250,IDMSA,2014-08,0.88
3251,GREENECO,2014-08,0.74
3252,EFH,2014-08,0.73
3253,REGNON,2014-08,0.64
3254,BUDOPOL,2014-08,0.62
3255,ABMSOLID,2014-08,0.56
3256,ADVADIS,2014-08,0.48
3257,AMPLI,2014-08,0.26
3258,ONE2ONE,2014-08,0.23
3259,PEKAO,2014-09,12207.32
3260,PKOBP,2014-09,11872.83
3261,PZU,2014-09,9957.76
3262,PGE,2014-09,9390.22
3263,BZWBK,2014-09,9387.53
3264,PGNIG,2014-09,7149.8
3265,KGHM,2014-09,6059.15
3266,MBANK,2014-09,4973.31
3267,INGBSK,2014-09,4611.38
3268,LPP,2014-09,4341.54
3269,CYFRPLSAT,2014-09,4236.58
3270,PKNORLEN,2014-09,4225.36
3271,HANDLOWY,2014-09,3911.5
3272,ORANGEPL,2014-09,3661.59
3273,MILLENNIUM,2014-09,2553.78
3274,ENERGA,2014-09,2379.98
3275,TAURONPE,2014-09,2253.91
3276,GETINOBLE,2014-09,1783.48
3277,ENEA,2014-09,1712.7
3278,GRUPAAZOTY,2014-09,1472.67
3279,SYNTHOS,2014-09,1457.78
3280,ALIOR,2014-09,1423.36
3281,TVN,2014-09,1312.52
3282,CCC,2014-09,1175.31
3283,BGZ,2014-09,1074.24
3284,EUROCASH,2014-09,1072.28
3285,ZYWIEC,2014-09,967.97
3286,ASSECOPOL,2014-09,926.31
3287,JSW,2014-09,905.44
3288,BOGDANKA,2014-09,896.06
3289,LOTOS,2014-09,875.57
3290,PKPCARGO,2014-09,851.87
3291,BUDIMEX,2014-09,842.85
3292,BANKBPH,2014-09,803.68
3293,NORDEABP,2014-09,727.24
3294,INTERCARS,2014-09,726.13
3295,PULAWY,2014-09,656.7
3296,ECHO,2014-09,652.32
3297,KETY,2014-09,617.6
3298,CIECH,2014-09,521.26
3299,BNPPL,2014-09,520.79
3300,GETIN,2014-09,514.91
3301,GTC,2014-09,471.16
3302,ORBIS,2014-09,468.99
3303,NETIA,2014-09,465.77
3304,FAMUR,2014-09,453.19
3305,KRUK,2014-09,443.58
3306,AMREST,2014-09,434.39
3307,POLICE,2014-09,422.11
3308,INTEGERPL,2014-09,405.36
3309,STALPROD,2014-09,386.38
3310,GRAJEWO,2014-09,386.13
3311,GPW,2014-09,379.86
3312,CDPROJEKT,2014-09,377.25
3313,ZEPAK,2014-09,362.72
3314,WAWEL,2014-09,358.46
3315,BORYSZEW,2014-09,358.28
3316,DEBICA,2014-09,350.4
3317,KRUSZWICA,2014-09,328.77
3318,FORTE,2014-09,324.06
3319,PEP,2014-09,314.53
3320,APATOR,2014-09,305.18
3321,SANOK,2014-09,299.37
3322,FARMACOL,2014-09,297.3
3323,WORKSERV,2014-09,276.08
3324,PHN,2014-09,272.1
3325,ROVESE,2014-09,270.12
3326,KOFOLA,2014-09,260.73
3327,DOMDEV,2014-09,258.94
3328,KOGENERA,2014-09,251.43
3329,ALCHEMIA,2014-09,242.85
3330,BOS,2014-09,234.57
3331,NEWAG,2014-09,231.17
3332,NEUCA,2014-09,230.66
3333,TERMOREX,2014-09,219.21
3334,PELION,2014-09,204.93
3335,NFIEMF,2014-09,201.2
3336,KOPEX,2014-09,201.16
3337,AMICA,2014-09,201.02
3338,MIDAS,2014-09,198.45
3339,LCCORP,2014-09,197.22
3340,COMARCH,2014-09,187.4
3341,ACTION,2014-09,182.35
3342,MENNICA,2014-09,181.24
3343,BENEFIT,2014-09,178.63
3344,EMPERIA,2014-09,175.95
3345,STALEXP,2014-09,162.85
3346,MCI,2014-09,161.37
3347,MEDICALG,2014-09,158.15
3348,PCCROKITA,2014-09,154.48
3349,PAGED,2014-09,151.41
3350,ALUMETAL,2014-09,146.96
3351,ROBYG,2014-09,146.25
3352,PCM,2014-09,145.46
3353,PCCEXOL,2014-09,142.51
3354,CZTOREBKA,2014-09,140.15
3355,MEDIATEL,2014-09,133.18
3356,ALTUSTFI,2014-09,132.89
3357,IMPEXMET,2014-09,132.68
3358,PGODLEW,2014-09,124.54
3359,ABPL,2014-09,123.98
3360,MAGELLAN,2014-09,121.93
3361,ABCDATA,2014-09,120.0
3362,MLPGROUP,2014-09,119.29
3363,LENTEX,2014-09,117.71
3364,CPGROUP,2014-09,116.9
3365,TRAKCJA,2014-09,113.25
3366,LIVECHAT,2014-09,112.86
3367,ZPUE,2014-09,112.49
3368,SNIEZKA,2014-09,111.81
3369,ELEMENTAL,2014-09,107.16
3370,COLIAN,2014-09,105.4
3371,MABION,2014-09,104.66
3372,BIOTON,2014-09,101.38
3373,QUERCUS,2014-09,100.83
3374,ULMA,2014-09,100.57
3375,AGORA,2014-09,99.42
3376,ATM,2014-09,99.31
3377,ASSECOBS,2014-09,96.68
3378,ASSECOSEE,2014-09,95.7
3379,SKOK,2014-09,94.53
3380,ZAMET,2014-09,92.25
3381,IMPEL,2014-09,91.91
3382,ELBUDOWA,2014-09,90.73
3383,COMP,2014-09,90.71
3384,ERBUD,2014-09,89.83
3385,WIELTON,2014-09,88.35
3386,TOYA,2014-09,87.56
3387,SELENAFM,2014-09,86.68
3388,RAFAKO,2014-09,85.68
3389,KANIA,2014-09,83.35
3390,MOSTALZAB,2014-09,83.22
3391,OPENFIN,2014-09,82.01
3392,MARVIPOL,2014-09,80.41
3393,ACAUTOGAZ,2014-09,78.02
3394,ZETKAMA,2014-09,76.95
3395,MONNARI,2014-09,75.98
3396,KREZUS,2014-09,75.85
3397,VISTULA,2014-09,75.78
3398,ATMGRUPA,2014-09,73.49
3399,PEKAES,2014-09,70.68
3400,OTLOG,2014-09,68.21
3401,HAWE,2014-09,68.06
3402,EKOEXPORT,2014-09,64.46
3403,POLNORD,2014-09,63.07
3404,UNIBEP,2014-09,62.99
3405,KREDYTIN,2014-09,62.99
3406,RAWLPLUG,2014-09,61.99
3407,ELZAB,2014-09,61.45
3408,BSCDRUK,2014-09,60.83
3409,STALPROFI,2014-09,59.51
3410,INTROL,2014-09,58.63
3411,CELTIC,2014-09,58.16
3412,RADPOL,2014-09,57.96
3413,AMBRA,2014-09,57.95
3414,RAINBOW,2014-09,57.29
3415,KINOPOL,2014-09,56.11
3416,FERRO,2014-09,55.2
3417,PTI,2014-09,53.79
3418,ENELMED,2014-09,53.62
3419,ENERGOINS,2014-09,53.45
3420,ARCTIC,2014-09,53.27
3421,SECOGROUP,2014-09,53.23
3422,TORPOL,2014-09,53.2
3423,DUON,2014-09,53.01
3424,HARPER,2014-09,52.61
3425,SYGNITY,2014-09,50.42
3426,VISTAL,2014-09,49.35
3427,DTP,2014-09,49.18
3428,DUDA,2014-09,47.27
3429,IZOSTAL,2014-09,46.27
3430,ERGIS,2014-09,46.18
3431,JWCONSTR,2014-09,45.33
3432,WINVEST,2014-09,45.13
3433,SMT,2014-09,44.96
3434,APLISENS,2014-09,43.52
3435,EMCINSMED,2014-09,43.18
3436,OPONEO.PL,2014-09,41.72
3437,WASKO,2014-09,41.49
3438,INPRO,2014-09,41.23
3439,BLACKLION,2014-09,41.21
3440,BEST,2014-09,40.87
3441,VANTAGE,2014-09,40.38
3442,IMMOBILE,2014-09,40.31
3443,PANOVA,2014-09,39.47
3444,ZUE,2014-09,38.44
3445,GINOROSSI,2014-09,38.43
3446,RANKPROGR,2014-09,38.2
3447,LIBET,2014-09,37.72
3448,EUCO,2014-09,36.88
3449,FEERUM,2014-09,36.73
3450,JHMDEV,2014-09,36.46
3451,MWTRADE,2014-09,36.1
3452,MIESZKO,2014-09,36.02
3453,GRAAL,2014-09,35.66
3454,MNI,2014-09,35.55
3455,IPOPEMA,2014-09,35.13
3456,LUBAWA,2014-09,35.07
3457,BBIDEV,2014-09,34.32
3458,MOSTALWAR,2014-09,34.3
3459,GROCLIN,2014-09,32.33
3460,KONSSTALI,2014-09,32.31
3461,KREC,2014-09,32.27
3462,QUMAK,2014-09,32.18
3463,GLCOSMED,2014-09,32.17
3464,POLIMEXMS,2014-09,31.63
3465,POZBUD,2014-09,31.16
3466,ORZBIALY,2014-09,31.11
3467,INDYKPOL,2014-09,30.85
3468,MIRBUD,2014-09,30.62
3469,ALMA,2014-09,30.5
3470,CIGAMES,2014-09,30.39
3471,FERRUM,2014-09,30.33
3472,CORMAY,2014-09,30.29
3473,TARCZYNSKI,2014-09,29.86
3474,HUTMEN,2014-09,29.67
3475,ATENDE,2014-09,29.59
3476,TIM,2014-09,29.45
3477,INSTALKRK,2014-09,29.21
3478,COGNOR,2014-09,29.18
3479,MERCOR,2014-09,28.84
3480,PCCINTER,2014-09,28.24
3481,OTMUCHOW,2014-09,28.09
3482,PLASTBOX,2014-09,27.62
3483,SONEL,2014-09,27.53
3484,VOXEL,2014-09,25.66
3485,WOJAS,2014-09,25.62
3486,BERLING,2014-09,25.43
3487,LENA,2014-09,24.9
3488,NOVITA,2014-09,24.43
3489,ESSYSTEM,2014-09,24.02
3490,HERKULES,2014-09,23.6
3491,MERCATOR,2014-09,23.56
3492,HYGIENIKA,2014-09,22.84
3493,VOTUM,2014-09,21.27
3494,CCENERGY,2014-09,20.57
3495,HYDROTOR,2014-09,20.51
3496,URSUS,2014-09,20.47
3497,ROPCZYCE,2014-09,20.4
3498,BYTOM,2014-09,20.31
3499,REDAN,2014-09,20.17
3500,ELEKTROTI,2014-09,19.72
3501,PRESCO,2014-09,19.67
3502,WIKANA,2014-09,19.65
3503,SKOTAN,2014-09,19.27
3504,PROCHEM,2014-09,18.8
3505,KOMPUTRON,2014-09,18.52
3506,BALTONA,2014-09,18.33
3507,BRIJU,2014-09,18.33
3508,MCLOGIC,2014-09,17.65
3509,SOLAR,2014-09,17.46
3510,RAFAMET,2014-09,17.43
3511,ARTERIA,2014-09,17.2
3512,DECORA,2014-09,17.08
3513,VINDEXUS,2014-09,15.96
3514,INTERFERI,2014-09,15.87
3515,NOWAGALA,2014-09,15.86
3516,MFO,2014-09,15.51
3517,STAPORKOW,2014-09,15.32
3518,FON,2014-09,15.09
3519,RELPOL,2014-09,14.87
3520,TELL,2014-09,14.81
3521,PEPEES,2014-09,14.56
3522,POLMED,2014-09,14.46
3523,PROTEKTOR,2014-09,13.94
3524,TELEPOLSKA,2014-09,13.25
3525,PRAGMAINK,2014-09,13.22
3526,BAKALLAND,2014-09,13.07
3527,CNT,2014-09,12.89
3528,SUWARY,2014-09,12.6
3529,FASING,2014-09,12.57
3530,PROCHNIK,2014-09,12.48
3531,KPPD,2014-09,12.34
3532,INDYGO,2014-09,12.31
3533,SEKO,2014-09,11.95
3534,TALEX,2014-09,11.64
3535,ATREM,2014-09,11.61
3536,MAKARONPL,2014-09,11.28
3537,TESGAS,2014-09,11.25
3538,WISTIL,2014-09,11.02
3539,CUBEITG,2014-09,10.85
3540,CAPITAL,2014-09,10.83
3541,ODLEWNIE,2014-09,10.64
3542,EUROTEL,2014-09,10.59
3543,TFONE,2014-09,10.52
3544,NETMEDIA,2014-09,10.5
3545,ATLANTAPL,2014-09,10.34
3546,MIT,2014-09,10.32
3547,PBSFINANSE,2014-09,10.06
3548,PETROLINV,2014-09,9.85
3549,KRAKCHEM,2014-09,9.81
3550,ALTA,2014-09,9.73
3551,COMPERIA,2014-09,9.69
3552,ATLANTIS,2014-09,9.69
3553,POLNA,2014-09,9.66
3554,JUPITER,2014-09,9.5
3555,SIMPLE,2014-09,9.43
3556,YAWAL,2014-09,9.42
3557,PROJPRZEM,2014-09,9.38
3558,ZASTAL,2014-09,9.35
3559,OPTEAM,2014-09,9.27
3560,PATENTUS,2014-09,9.18
3561,TRANSPOL,2014-09,9.17
3562,EDINVEST,2014-09,9.16
3563,MEGARON,2014-09,9.05
3564,SFINKS,2014-09,9.03
3565,PAMAPOL,2014-09,8.93
3566,HYPERION,2014-09,8.83
3567,4FUNMEDIA,2014-09,8.66
3568,TERESA,2014-09,8.65
3569,BEDZIN,2014-09,8.64
3570,MOBRUK,2014-09,8.41
3571,HELIO,2014-09,8.38
3572,BOWIM,2014-09,8.32
3573,IVMX,2014-09,8.01
3574,08OCTAVA,2014-09,7.99
3575,PRAGMAFA,2014-09,7.99
3576,CHEMOS,2014-09,7.97
3577,FASTFIN,2014-09,7.9
3578,KBDOM,2014-09,7.85
3579,PPG,2014-09,7.83
3580,INVISTA,2014-09,7.83
3581,06MAGNA,2014-09,7.67
3582,DELKO,2014-09,7.55
3583,REMAK,2014-09,7.54
3584,NTTSYSTEM,2014-09,7.43
3585,WANDALEX,2014-09,7.22
3586,KOMPAP,2014-09,7.22
3587,AWBUD,2014-09,7.11
3588,K2INTERNT,2014-09,6.9
3589,MSXRESOUR,2014-09,6.75
3590,INTAKUS,2014-09,6.43
3591,BETACOM,2014-09,6.4
3592,IFSA,2014-09,6.4
3593,ELKOP,2014-09,6.31
3594,SCOPAK,2014-09,6.24
3595,MOSTALPLC,2014-09,6.04
3596,DROZAPOL,2014-09,5.93
3597,BIPROMET,2014-09,5.76
3598,POINTGROUP,2014-09,5.47
3599,RESBUD,2014-09,5.43
3600,IQP,2014-09,5.41
3601,LSISOFT,2014-09,5.31
3602,DMWDM,2014-09,5.29
3603,PBG,2014-09,5.1
3604,CAMMEDIA,2014-09,4.99
3605,EFEKT,2014-09,4.79
3606,INTERSPPL,2014-09,4.67
3607,INC,2014-09,4.64
3608,ENAP,2014-09,4.6
3609,PCGUARD,2014-09,4.34
3610,TRITON,2014-09,4.33
3611,WADEX,2014-09,4.32
3612,PEMUG,2014-09,4.29
3613,ECARD,2014-09,4.26
3614,FAM,2014-09,4.2
3615,REDWOOD,2014-09,4.15
3616,SWISSMED,2014-09,4.1
3617,IMPERA,2014-09,4.05
3618,MOJ,2014-09,4.02
3619,BUMECH,2014-09,3.62
3620,ZREMB,2014-09,3.61
3621,TRAVELPL,2014-09,3.61
3622,ARCUS,2014-09,3.56
3623,DROP,2014-09,3.46
3624,MIRACULUM,2014-09,3.42
3625,POLCOLORIT,2014-09,3.35
3626,ERG,2014-09,3.28
3627,NORTCOAST,2014-09,3.03
3628,MEXPOLSKA,2014-09,3.01
3629,WILBO,2014-09,2.91
3630,EKANCELAR,2014-09,2.81
3631,KCI,2014-09,2.62
3632,IDEON,2014-09,2.47
3633,VARIANT,2014-09,2.33
3634,SKYLINE,2014-09,2.3
3635,SANWIL,2014-09,2.28
3636,FOTA,2014-09,2.17
3637,MUZA,2014-09,2.16
3638,IFCAPITAL,2014-09,2.09
3639,GREMMEDIA,2014-09,2.08
3640,PROCAD,2014-09,2.07
3641,NOKAUT,2014-09,2.06
3642,INTERBUD,2014-09,1.98
3643,GANT,2014-09,1.96
3644,RUBICON,2014-09,1.94
3645,PWRMEDIA,2014-09,1.88
3646,STARHEDGE,2014-09,1.85
3647,DGA,2014-09,1.71
3648,DSS,2014-09,1.67
3649,UNIMA,2014-09,1.66
3650,CALATRAVA,2014-09,1.64
3651,IZOLACJA,2014-09,1.55
3652,QUANTUM,2014-09,1.49
3653,EUIMPLANT,2014-09,1.46
3654,MEWA,2014-09,1.46
3655,EFH,2014-09,1.44
3656,DREWEX,2014-09,1.41
3657,DRAGOWSKI,2014-09,1.33
3658,B3SYSTEM,2014-09,1.19
3659,SKYSTONE,2014-09,1.06
3660,CASHFLOW,2014-09,1.06
3661,ALTERCO,2014-09,1.05
3662,PRIMAMODA,2014-09,0.91
3663,PBOANIOLA,2014-09,0.91
3664,IDEATFI,2014-09,0.91
3665,IDMSA,2014-09,0.89
3666,GREENECO,2014-09,0.75
3667,ABMSOLID,2014-09,0.74
3668,REGNON,2014-09,0.64
3669,BUDOPOL,2014-09,0.62
3670,ADVADIS,2014-09,0.48
3671,AMPLI,2014-09,0.28
3672,ONE2ONE,2014-09,0.23
3673,PKOBP,2014-10,11134.43
3674,PEKAO,2014-10,10993.74
3675,PZU,2014-10,10372.22
3676,PGE,2014-10,9828.44
3677,BZWBK,2014-10,9004.58
3678,PGNIG,2014-10,7058.73
3679,KGHM,2014-10,6179.39
3680,MBANK,2014-10,5005.81
3681,LPP,2014-10,4376.7
3682,INGBSK,2014-10,4316.76
3683,PKNORLEN,2014-10,4265.59
3684,CYFRPLSAT,2014-10,3920.06
3685,HANDLOWY,2014-10,3536.63
3686,ORANGEPL,2014-10,3152.68
3687,ENERGA,2014-10,2465.12
3688,MILLENNIUM,2014-10,2409.33
3689,TAURONPE,2014-10,2192.61
3690,ENEA,2014-10,1679.97
3691,GETINOBLE,2014-10,1638.89
3692,GRUPAAZOTY,2014-10,1480.04
3693,SYNTHOS,2014-10,1315.6
3694,TVN,2014-10,1258.2
3695,ALIOR,2014-10,1244.7
3696,CCC,2014-10,1180.05
3697,EUROCASH,2014-10,1093.94
3698,ASSECOPOL,2014-10,987.09
3699,ZYWIEC,2014-10,957.68
3700,BANKBPH,2014-10,937.13
